class,filename,path,year,month,day,hour,split
positive,2012080203.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080203.h5,2012,8,2,3,train
positive,2012080206.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080206.h5,2012,8,2,6,train
positive,2012080209.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080209.h5,2012,8,2,9,train
positive,2012080212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080212.h5,2012,8,2,12,train
positive,2012080215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080215.h5,2012,8,2,15,train
positive,2012080218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012080218.h5,2012,8,2,18,train
positive,2012092806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092806.h5,2012,9,28,6,train
positive,2012092809.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092809.h5,2012,9,28,9,train
positive,2012092812.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092812.h5,2012,9,28,12,train
positive,2012092815.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092815.h5,2012,9,28,15,train
positive,2012092818.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092818.h5,2012,9,28,18,train
positive,2012092821.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092821.h5,2012,9,28,21,train
positive,2012092900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092900.h5,2012,9,29,0,train
positive,2012092903.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012092903.h5,2012,9,29,3,train
positive,2012100512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100512.h5,2012,10,5,12,train
positive,2012100515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100515.h5,2012,10,5,15,train
positive,2012100518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100518.h5,2012,10,5,18,train
positive,2012100521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100521.h5,2012,10,5,21,train
positive,2012100603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100603.h5,2012,10,6,3,train
positive,2012100609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100609.h5,2012,10,6,9,train
positive,2012100615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100615.h5,2012,10,6,15,train
positive,2012100621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100621.h5,2012,10,6,21,train
positive,2012100703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012100703.h5,2012,10,7,3,train
positive,2012101300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101300.h5,2012,10,13,0,train
positive,2012101303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101303.h5,2012,10,13,3,train
positive,2012101306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101306.h5,2012,10,13,6,train
positive,2012101309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101309.h5,2012,10,13,9,train
positive,2012101312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101312.h5,2012,10,13,12,train
positive,2012101315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101315.h5,2012,10,13,15,train
positive,2012101318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2012101318.h5,2012,10,13,18,train
positive,2013031412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031412.h5,2013,3,14,12,train
positive,2013031415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031415.h5,2013,3,14,15,train
positive,2013031418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031418.h5,2013,3,14,18,train
positive,2013031421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031421.h5,2013,3,14,21,train
positive,2013031500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031500.h5,2013,3,15,0,train
positive,2013031503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031503.h5,2013,3,15,3,train
positive,2013031506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031506.h5,2013,3,15,6,train
positive,2013031509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031509.h5,2013,3,15,9,train
positive,2013031512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031512.h5,2013,3,15,12,train
positive,2013031515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031515.h5,2013,3,15,15,train
positive,2013031518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031518.h5,2013,3,15,18,train
positive,2013031521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031521.h5,2013,3,15,21,train
positive,2013031600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031600.h5,2013,3,16,0,train
positive,2013031603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031603.h5,2013,3,16,3,train
positive,2013031606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031606.h5,2013,3,16,6,train
positive,2013031609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031609.h5,2013,3,16,9,train
positive,2013031612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031612.h5,2013,3,16,12,train
positive,2013031615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031615.h5,2013,3,16,15,train
positive,2013031618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031618.h5,2013,3,16,18,train
positive,2013031621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031621.h5,2013,3,16,21,train
positive,2013031700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031700.h5,2013,3,17,0,train
positive,2013031703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031703.h5,2013,3,17,3,train
positive,2013031706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031706.h5,2013,3,17,6,train
positive,2013031709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031709.h5,2013,3,17,9,train
positive,2013031712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031712.h5,2013,3,17,12,train
positive,2013031715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031715.h5,2013,3,17,15,train
positive,2013031718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031718.h5,2013,3,17,18,train
positive,2013031721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031721.h5,2013,3,17,21,train
positive,2013031800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013031800.h5,2013,3,18,0,train
positive,2013032421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032421.h5,2013,3,24,21,train
positive,2013032500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032500.h5,2013,3,25,0,train
positive,2013032503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032503.h5,2013,3,25,3,train
positive,2013032506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032506.h5,2013,3,25,6,train
positive,2013032509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032509.h5,2013,3,25,9,train
positive,2013032512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032512.h5,2013,3,25,12,train
positive,2013032515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032515.h5,2013,3,25,15,train
positive,2013032518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032518.h5,2013,3,25,18,train
positive,2013032521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032521.h5,2013,3,25,21,train
positive,2013032600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032600.h5,2013,3,26,0,train
positive,2013032603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013032603.h5,2013,3,26,3,train
positive,2013052200.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052200.h5,2013,5,22,0,train
positive,2013052203.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052203.h5,2013,5,22,3,train
positive,2013052206.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052206.h5,2013,5,22,6,train
positive,2013052209.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052209.h5,2013,5,22,9,train
positive,2013052212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052212.h5,2013,5,22,12,train
positive,2013052215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052215.h5,2013,5,22,15,train
positive,2013052218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052218.h5,2013,5,22,18,train
positive,2013052221.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052221.h5,2013,5,22,21,train
positive,2013052300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052300.h5,2013,5,23,0,train
positive,2013052303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052303.h5,2013,5,23,3,train
positive,2013052306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052306.h5,2013,5,23,6,train
positive,2013052309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052309.h5,2013,5,23,9,train
positive,2013052312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052312.h5,2013,5,23,12,train
positive,2013052315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052315.h5,2013,5,23,15,train
positive,2013052318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052318.h5,2013,5,23,18,train
positive,2013052321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052321.h5,2013,5,23,21,train
positive,2013052400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052400.h5,2013,5,24,0,train
positive,2013052403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052403.h5,2013,5,24,3,train
positive,2013052406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052406.h5,2013,5,24,6,train
positive,2013052409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052409.h5,2013,5,24,9,train
positive,2013052412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052412.h5,2013,5,24,12,train
positive,2013052415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052415.h5,2013,5,24,15,train
positive,2013052418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052418.h5,2013,5,24,18,train
positive,2013052421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052421.h5,2013,5,24,21,train
positive,2013052500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052500.h5,2013,5,25,0,train
positive,2013052503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052503.h5,2013,5,25,3,train
positive,2013052506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052506.h5,2013,5,25,6,train
positive,2013052509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052509.h5,2013,5,25,9,train
positive,2013052512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052512.h5,2013,5,25,12,train
positive,2013052515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052515.h5,2013,5,25,15,train
positive,2013052518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052518.h5,2013,5,25,18,train
positive,2013052521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052521.h5,2013,5,25,21,train
positive,2013052600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052600.h5,2013,5,26,0,train
positive,2013052906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052906.h5,2013,5,29,6,train
positive,2013052909.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052909.h5,2013,5,29,9,train
positive,2013052912.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052912.h5,2013,5,29,12,train
positive,2013052915.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052915.h5,2013,5,29,15,train
positive,2013052918.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052918.h5,2013,5,29,18,train
positive,2013052921.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013052921.h5,2013,5,29,21,train
positive,2013053000.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053000.h5,2013,5,30,0,train
positive,2013053003.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053003.h5,2013,5,30,3,train
positive,2013053006.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053006.h5,2013,5,30,6,train
positive,2013053009.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053009.h5,2013,5,30,9,train
positive,2013053012.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053012.h5,2013,5,30,12,train
positive,2013053015.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053015.h5,2013,5,30,15,train
positive,2013053018.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053018.h5,2013,5,30,18,train
positive,2013053021.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053021.h5,2013,5,30,21,train
positive,2013053100.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053100.h5,2013,5,31,0,train
positive,2013053103.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053103.h5,2013,5,31,3,train
positive,2013053106.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053106.h5,2013,5,31,6,train
positive,2013053109.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053109.h5,2013,5,31,9,train
positive,2013053112.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053112.h5,2013,5,31,12,train
positive,2013053115.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053115.h5,2013,5,31,15,train
positive,2013053118.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053118.h5,2013,5,31,18,train
positive,2013053121.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013053121.h5,2013,5,31,21,train
positive,2013060100.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060100.h5,2013,6,1,0,train
positive,2013060103.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060103.h5,2013,6,1,3,train
positive,2013060106.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060106.h5,2013,6,1,6,train
positive,2013060109.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060109.h5,2013,6,1,9,train
positive,2013060112.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060112.h5,2013,6,1,12,train
positive,2013060115.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060115.h5,2013,6,1,15,train
positive,2013060321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060321.h5,2013,6,3,21,train
positive,2013060400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060400.h5,2013,6,4,0,train
positive,2013060403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060403.h5,2013,6,4,3,train
positive,2013060406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060406.h5,2013,6,4,6,train
positive,2013060409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060409.h5,2013,6,4,9,train
positive,2013060412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060412.h5,2013,6,4,12,train
positive,2013060415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060415.h5,2013,6,4,15,train
positive,2013060418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060418.h5,2013,6,4,18,train
positive,2013060421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060421.h5,2013,6,4,21,train
positive,2013060500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060500.h5,2013,6,5,0,train
positive,2013060503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060503.h5,2013,6,5,3,train
positive,2013060506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060506.h5,2013,6,5,6,train
positive,2013060509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060509.h5,2013,6,5,9,train
positive,2013060512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060512.h5,2013,6,5,12,train
positive,2013060515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060515.h5,2013,6,5,15,train
positive,2013060518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060518.h5,2013,6,5,18,train
positive,2013060521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060521.h5,2013,6,5,21,train
positive,2013060600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060600.h5,2013,6,6,0,train
positive,2013060603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060603.h5,2013,6,6,3,train
positive,2013060606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060606.h5,2013,6,6,6,train
positive,2013060609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060609.h5,2013,6,6,9,train
positive,2013060612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060612.h5,2013,6,6,12,train
positive,2013060615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060615.h5,2013,6,6,15,train
positive,2013060618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060618.h5,2013,6,6,18,train
positive,2013060621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060621.h5,2013,6,6,21,train
positive,2013060700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060700.h5,2013,6,7,0,train
positive,2013060703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060703.h5,2013,6,7,3,train
positive,2013060706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013060706.h5,2013,6,7,6,train
positive,2013062606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062606.h5,2013,6,26,6,train
positive,2013062612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062612.h5,2013,6,26,12,train
positive,2013062618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062618.h5,2013,6,26,18,train
positive,2013062700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062700.h5,2013,6,27,0,train
positive,2013062706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062706.h5,2013,6,27,6,train
positive,2013062712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062712.h5,2013,6,27,12,train
positive,2013062718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062718.h5,2013,6,27,18,train
positive,2013062800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062800.h5,2013,6,28,0,train
positive,2013062806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062806.h5,2013,6,28,6,train
positive,2013062812.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062812.h5,2013,6,28,12,train
positive,2013062818.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062818.h5,2013,6,28,18,train
positive,2013062900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062900.h5,2013,6,29,0,train
positive,2013062906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062906.h5,2013,6,29,6,train
positive,2013062912.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013062912.h5,2013,6,29,12,train
positive,2013092906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013092906.h5,2013,9,29,6,train
positive,2013092909.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013092909.h5,2013,9,29,9,train
positive,2013092912.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013092912.h5,2013,9,29,12,train
positive,2013092915.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013092915.h5,2013,9,29,15,train
positive,2013092918.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013092918.h5,2013,9,29,18,train
positive,2013100900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013100900.h5,2013,10,9,0,train
positive,2013100903.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013100903.h5,2013,10,9,3,train
positive,2013100906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013100906.h5,2013,10,9,6,train
positive,2013100909.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013100909.h5,2013,10,9,9,train
positive,2013110612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110612.h5,2013,11,6,12,train
positive,2013110615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110615.h5,2013,11,6,15,train
positive,2013110618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110618.h5,2013,11,6,18,train
positive,2013110621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110621.h5,2013,11,6,21,train
positive,2013110700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110700.h5,2013,11,7,0,train
positive,2013110703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110703.h5,2013,11,7,3,train
positive,2013110706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110706.h5,2013,11,7,6,train
positive,2013110709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110709.h5,2013,11,7,9,train
positive,2013110712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110712.h5,2013,11,7,12,train
positive,2013110715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110715.h5,2013,11,7,15,train
positive,2013110718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110718.h5,2013,11,7,18,train
positive,2013110721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110721.h5,2013,11,7,21,train
positive,2013110800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110800.h5,2013,11,8,0,train
positive,2013110803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013110803.h5,2013,11,8,3,train
positive,2013120506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120506.h5,2013,12,5,6,train
positive,2013120509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120509.h5,2013,12,5,9,train
positive,2013120512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120512.h5,2013,12,5,12,train
positive,2013120515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120515.h5,2013,12,5,15,train
positive,2013120518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120518.h5,2013,12,5,18,train
positive,2013120521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120521.h5,2013,12,5,21,train
positive,2013120600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120600.h5,2013,12,6,0,train
positive,2013120603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120603.h5,2013,12,6,3,train
positive,2013120606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120606.h5,2013,12,6,6,train
positive,2013120609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120609.h5,2013,12,6,9,train
positive,2013120612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120612.h5,2013,12,6,12,train
positive,2013120615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120615.h5,2013,12,6,15,train
positive,2013120618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120618.h5,2013,12,6,18,train
positive,2013120621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120621.h5,2013,12,6,21,train
positive,2013120700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120700.h5,2013,12,7,0,train
positive,2013120703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120703.h5,2013,12,7,3,train
positive,2013120706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120706.h5,2013,12,7,6,train
positive,2013120709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120709.h5,2013,12,7,9,train
positive,2013120712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120712.h5,2013,12,7,12,train
positive,2013120715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120715.h5,2013,12,7,15,train
positive,2013120718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120718.h5,2013,12,7,18,train
positive,2013120721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120721.h5,2013,12,7,21,train
positive,2013120800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120800.h5,2013,12,8,0,train
positive,2013120803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120803.h5,2013,12,8,3,train
positive,2013120806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2013120806.h5,2013,12,8,6,train
positive,2014021500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021500.h5,2014,2,15,0,train
positive,2014021503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021503.h5,2014,2,15,3,train
positive,2014021506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021506.h5,2014,2,15,6,train
positive,2014021509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021509.h5,2014,2,15,9,train
positive,2014021512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021512.h5,2014,2,15,12,train
positive,2014021515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021515.h5,2014,2,15,15,train
positive,2014021518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021518.h5,2014,2,15,18,train
positive,2014021521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021521.h5,2014,2,15,21,train
positive,2014021600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021600.h5,2014,2,16,0,train
positive,2014021603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014021603.h5,2014,2,16,3,train
positive,2014041718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041718.h5,2014,4,17,18,train
positive,2014041721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041721.h5,2014,4,17,21,train
positive,2014041800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041800.h5,2014,4,18,0,train
positive,2014041803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041803.h5,2014,4,18,3,train
positive,2014041806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041806.h5,2014,4,18,6,train
positive,2014041809.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041809.h5,2014,4,18,9,train
positive,2014041812.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041812.h5,2014,4,18,12,train
positive,2014041815.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041815.h5,2014,4,18,15,train
positive,2014041818.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041818.h5,2014,4,18,18,train
positive,2014041821.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041821.h5,2014,4,18,21,train
positive,2014041900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041900.h5,2014,4,19,0,train
positive,2014041903.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041903.h5,2014,4,19,3,train
positive,2014041906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041906.h5,2014,4,19,6,train
positive,2014041909.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041909.h5,2014,4,19,9,train
positive,2014041912.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041912.h5,2014,4,19,12,train
positive,2014041915.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041915.h5,2014,4,19,15,train
positive,2014041918.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041918.h5,2014,4,19,18,train
positive,2014041921.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014041921.h5,2014,4,19,21,train
positive,2014042000.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014042000.h5,2014,4,20,0,train
positive,2014042003.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014042003.h5,2014,4,20,3,train
positive,2014042006.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014042006.h5,2014,4,20,6,train
positive,2014042009.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014042009.h5,2014,4,20,9,train
positive,2014042012.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2014042012.h5,2014,4,20,12,train
